source,basis,month,dimension,value,records,domain_days,domains_peak,measured_days
arin,reverse,2015-02,sha1_signing_ds,_total,1099,489,489,1
arin,reverse,2015-02,sha1_signing_ds,other,716,266,266,1
arin,reverse,2015-02,sha1_signing_ds,sha1,383,226,226,1
arin,reverse,2015-03,algorithm_ds,10,5,3,3,1
arin,reverse,2015-03,algorithm_ds,5,338,195,195,1
arin,reverse,2015-03,algorithm_ds,7,71,44,44,1
arin,reverse,2015-03,algorithm_ds,8,745,281,281,1
arin,reverse,2015-03,algorithm_ds,_total,1159,521,521,1
arin,reverse,2015-03,all,all,505052,503893,503893,1
arin,reverse,2015-03,digest_type_ds,1,598,471,471,1
arin,reverse,2015-03,digest_type_ds,2,559,428,428,1
arin,reverse,2015-03,digest_type_ds,3,2,2,2,1
arin,reverse,2015-03,digest_type_ds,_total,1159,521,521,1
arin,reverse,2015-03,rr_type,DS,1159,521,521,1
arin,reverse,2015-03,rr_type,NS,503893,503893,503893,1
arin,reverse,2015-03,rr_type,_total,505052,503893,503893,1
arin,reverse,2015-03,sha1_signing_ds,_total,1159,521,521,1
arin,reverse,2015-03,sha1_signing_ds,other,750,284,284,1
arin,reverse,2015-03,sha1_signing_ds,sha1,409,239,239,1
arin,reverse,2015-04,algorithm_ds,10,5,3,3,1
arin,reverse,2015-04,algorithm_ds,5,355,211,211,1
arin,reverse,2015-04,algorithm_ds,7,67,40,40,1
arin,reverse,2015-04,algorithm_ds,8,749,282,282,1
arin,reverse,2015-04,algorithm_ds,_total,1176,534,534,1
arin,reverse,2015-04,all,all,507335,506159,506159,1
arin,reverse,2015-04,digest_type_ds,1,616,488,488,1
arin,reverse,2015-04,digest_type_ds,2,558,426,426,1
arin,reverse,2015-04,digest_type_ds,3,2,2,2,1
arin,reverse,2015-04,digest_type_ds,_total,1176,534,534,1
arin,reverse,2015-04,rr_type,DS,1176,534,534,1
arin,reverse,2015-04,rr_type,NS,506159,506159,506159,1
arin,reverse,2015-04,rr_type,_total,507335,506159,506159,1
arin,reverse,2015-04,sha1_signing_ds,_total,1176,534,534,1
arin,reverse,2015-04,sha1_signing_ds,other,754,285,285,1
arin,reverse,2015-04,sha1_signing_ds,sha1,422,251,251,1
arin,reverse,2015-05,algorithm_ds,10,11,6,6,1
arin,reverse,2015-05,algorithm_ds,5,353,210,210,1
arin,reverse,2015-05,algorithm_ds,7,75,44,44,1
arin,reverse,2015-05,algorithm_ds,8,792,289,289,1
arin,reverse,2015-05,algorithm_ds,_total,1231,547,547,1
arin,reverse,2015-05,all,all,510528,509297,509297,1
arin,reverse,2015-05,digest_type_ds,1,640,494,494,1
arin,reverse,2015-05,digest_type_ds,2,589,439,439,1
arin,reverse,2015-05,digest_type_ds,3,2,2,2,1
arin,reverse,2015-05,digest_type_ds,_total,1231,547,547,1
arin,reverse,2015-05,rr_type,DS,1231,547,547,1
arin,reverse,2015-05,rr_type,NS,509297,509297,509297,1
arin,reverse,2015-05,rr_type,_total,510528,509297,509297,1
arin,reverse,2015-05,sha1_signing_ds,_total,1231,547,547,1
arin,reverse,2015-05,sha1_signing_ds,other,803,295,295,1
arin,reverse,2015-05,sha1_signing_ds,sha1,428,254,254,1
arin,reverse,2015-06,algorithm_ds,10,11,6,6,1
arin,reverse,2015-06,algorithm_ds,5,805,226,226,1
arin,reverse,2015-06,algorithm_ds,7,79,46,46,1
arin,reverse,2015-06,algorithm_ds,8,778,290,290,1
arin,reverse,2015-06,algorithm_ds,_total,1673,566,566,1
arin,reverse,2015-06,all,all,514152,512479,512479,1
arin,reverse,2015-06,digest_type_ds,1,861,513,513,1
arin,reverse,2015-06,digest_type_ds,2,810,458,458,1
arin,reverse,2015-06,digest_type_ds,3,2,2,2,1
arin,reverse,2015-06,digest_type_ds,_total,1673,566,566,1
arin,reverse,2015-06,rr_type,DS,1673,566,566,1
arin,reverse,2015-06,rr_type,NS,512479,512479,512479,1
arin,reverse,2015-06,rr_type,_total,514152,512479,512479,1
arin,reverse,2015-06,sha1_signing_ds,_total,1673,566,566,1
arin,reverse,2015-06,sha1_signing_ds,other,789,296,296,1
arin,reverse,2015-06,sha1_signing_ds,sha1,884,272,272,1
arin,reverse,2015-07,algorithm_ds,10,11,6,6,1
arin,reverse,2015-07,algorithm_ds,5,805,226,226,1
arin,reverse,2015-07,algorithm_ds,7,84,49,49,1
arin,reverse,2015-07,algorithm_ds,8,779,293,293,1
arin,reverse,2015-07,algorithm_ds,_total,1679,572,572,1
arin,reverse,2015-07,all,all,515087,513408,513408,1
arin,reverse,2015-07,digest_type_ds,1,863,516,516,1
arin,reverse,2015-07,digest_type_ds,2,814,463,463,1
arin,reverse,2015-07,digest_type_ds,3,2,2,2,1
arin,reverse,2015-07,digest_type_ds,_total,1679,572,572,1
arin,reverse,2015-07,rr_type,DS,1679,572,572,1
arin,reverse,2015-07,rr_type,NS,513408,513408,513408,1
arin,reverse,2015-07,rr_type,_total,515087,513408,513408,1
arin,reverse,2015-07,sha1_signing_ds,_total,1679,572,572,1
arin,reverse,2015-07,sha1_signing_ds,other,790,299,299,1
arin,reverse,2015-07,sha1_signing_ds,sha1,889,275,275,1
arin,reverse,2015-08,algorithm_ds,10,11,6,6,1
arin,reverse,2015-08,algorithm_ds,5,814,231,231,1
arin,reverse,2015-08,algorithm_ds,7,85,50,50,1
arin,reverse,2015-08,algorithm_ds,8,887,298,298,1
arin,reverse,2015-08,algorithm_ds,_total,1797,583,583,1
arin,reverse,2015-08,all,all,516314,514517,514517,1
arin,reverse,2015-08,digest_type_ds,1,920,522,522,1
arin,reverse,2015-08,digest_type_ds,2,875,473,473,1
arin,reverse,2015-08,digest_type_ds,3,2,2,2,1
arin,reverse,2015-08,digest_type_ds,_total,1797,583,583,1
arin,reverse,2015-08,rr_type,DS,1797,583,583,1
arin,reverse,2015-08,rr_type,NS,514517,514517,514517,1
arin,reverse,2015-08,rr_type,_total,516314,514517,514517,1
arin,reverse,2015-08,sha1_signing_ds,_total,1797,583,583,1
arin,reverse,2015-08,sha1_signing_ds,other,898,304,304,1
arin,reverse,2015-08,sha1_signing_ds,sha1,899,281,281,1
arin,reverse,2015-09,algorithm_ds,10,11,6,6,1
arin,reverse,2015-09,algorithm_ds,5,811,231,231,1
arin,reverse,2015-09,algorithm_ds,7,84,48,48,1
arin,reverse,2015-09,algorithm_ds,8,899,304,304,1
arin,reverse,2015-09,algorithm_ds,_total,1805,586,586,1
arin,reverse,2015-09,all,all,517252,515447,515447,1
arin,reverse,2015-09,digest_type_ds,1,920,520,520,1
arin,reverse,2015-09,digest_type_ds,2,883,480,480,1
arin,reverse,2015-09,digest_type_ds,3,2,2,2,1
arin,reverse,2015-09,digest_type_ds,_total,1805,586,586,1
arin,reverse,2015-09,rr_type,DS,1805,586,586,1
arin,reverse,2015-09,rr_type,NS,515447,515447,515447,1
arin,reverse,2015-09,rr_type,_total,517252,515447,515447,1
arin,reverse,2015-09,sha1_signing_ds,_total,1805,586,586,1
arin,reverse,2015-09,sha1_signing_ds,other,910,310,310,1
arin,reverse,2015-09,sha1_signing_ds,sha1,895,279,279,1
arin,reverse,2015-10,algorithm_ds,10,11,6,6,1
arin,reverse,2015-10,algorithm_ds,5,816,234,234,1
arin,reverse,2015-10,algorithm_ds,7,84,48,48,1
arin,reverse,2015-10,algorithm_ds,8,904,307,307,1
arin,reverse,2015-10,algorithm_ds,_total,1815,592,592,1
arin,reverse,2015-10,all,all,518697,516882,516882,1
arin,reverse,2015-10,digest_type_ds,1,926,526,526,1
arin,reverse,2015-10,digest_type_ds,2,887,484,484,1
arin,reverse,2015-10,digest_type_ds,3,2,2,2,1
arin,reverse,2015-10,digest_type_ds,_total,1815,592,592,1
arin,reverse,2015-10,rr_type,DS,1815,592,592,1
arin,reverse,2015-10,rr_type,NS,516882,516882,516882,1
arin,reverse,2015-10,rr_type,_total,518697,516882,516882,1
arin,reverse,2015-10,sha1_signing_ds,_total,1815,592,592,1
arin,reverse,2015-10,sha1_signing_ds,other,915,313,313,1
arin,reverse,2015-10,sha1_signing_ds,sha1,900,282,282,1
arin,reverse,2015-11,algorithm_ds,10,11,6,6,1
arin,reverse,2015-11,algorithm_ds,13,2,2,2,1
arin,reverse,2015-11,algorithm_ds,5,816,234,234,1
arin,reverse,2015-11,algorithm_ds,7,84,48,48,1
arin,reverse,2015-11,algorithm_ds,8,916,311,311,1
arin,reverse,2015-11,algorithm_ds,_total,1829,599,599,1
arin,reverse,2015-11,all,all,520475,518646,518646,1
arin,reverse,2015-11,digest_type_ds,1,927,528,528,1
arin,reverse,2015-11,digest_type_ds,2,900,492,492,1
arin,reverse,2015-11,digest_type_ds,3,2,2,2,1
arin,reverse,2015-11,digest_type_ds,_total,1829,599,599,1
arin,reverse,2015-11,rr_type,DS,1829,599,599,1
arin,reverse,2015-11,rr_type,NS,518646,518646,518646,1
arin,reverse,2015-11,rr_type,_total,520475,518646,518646,1
arin,reverse,2015-11,sha1_signing_ds,_total,1829,599,599,1
arin,reverse,2015-11,sha1_signing_ds,other,929,319,319,1
arin,reverse,2015-11,sha1_signing_ds,sha1,900,282,282,1
arin,reverse,2015-12,algorithm_ds,10,11,6,6,1
arin,reverse,2015-12,algorithm_ds,13,2,2,2,1
arin,reverse,2015-12,algorithm_ds,5,814,233,233,1
arin,reverse,2015-12,algorithm_ds,7,88,50,50,1
arin,reverse,2015-12,algorithm_ds,8,913,320,320,1
arin,reverse,2015-12,algorithm_ds,_total,1828,609,609,1
arin,reverse,2015-12,all,all,522788,520960,520960,1
arin,reverse,2015-12,digest_type_ds,1,930,539,539,1
arin,reverse,2015-12,digest_type_ds,2,896,502,502,1
arin,reverse,2015-12,digest_type_ds,3,2,2,2,1
arin,reverse,2015-12,digest_type_ds,_total,1828,609,609,1
arin,reverse,2015-12,rr_type,DS,1828,609,609,1
arin,reverse,2015-12,rr_type,NS,520960,520960,520960,1
arin,reverse,2015-12,rr_type,_total,522788,520960,520960,1
arin,reverse,2015-12,sha1_signing_ds,_total,1828,609,609,1
arin,reverse,2015-12,sha1_signing_ds,other,926,328,328,1
arin,reverse,2015-12,sha1_signing_ds,sha1,902,283,283,1
arin,reverse,2016-01,algorithm_ds,10,11,6,6,1
arin,reverse,2016-01,algorithm_ds,13,2,2,2,1
arin,reverse,2016-01,algorithm_ds,5,796,230,230,1
arin,reverse,2016-01,algorithm_ds,7,88,50,50,1
arin,reverse,2016-01,algorithm_ds,8,927,327,327,1
arin,reverse,2016-01,algorithm_ds,_total,1824,613,613,1
arin,reverse,2016-01,all,all,524622,522798,522798,1
arin,reverse,2016-01,digest_type_ds,1,927,541,541,1
arin,reverse,2016-01,digest_type_ds,2,895,506,506,1
arin,reverse,2016-01,digest_type_ds,3,2,2,2,1
arin,reverse,2016-01,digest_type_ds,_total,1824,613,613,1
arin,reverse,2016-01,rr_type,DS,1824,613,613,1
arin,reverse,2016-01,rr_type,NS,522798,522798,522798,1
arin,reverse,2016-01,rr_type,_total,524622,522798,522798,1
arin,reverse,2016-01,sha1_signing_ds,_total,1824,613,613,1
arin,reverse,2016-01,sha1_signing_ds,other,940,335,335,1
arin,reverse,2016-01,sha1_signing_ds,sha1,884,280,280,1
arin,reverse,2016-03,algorithm_ds,10,17,6,6,1
arin,reverse,2016-03,algorithm_ds,13,2,2,2,1
arin,reverse,2016-03,algorithm_ds,14,4,4,4,1
arin,reverse,2016-03,algorithm_ds,5,802,231,231,1
arin,reverse,2016-03,algorithm_ds,7,90,51,51,1
arin,reverse,2016-03,algorithm_ds,8,946,335,335,1
arin,reverse,2016-03,algorithm_ds,_total,1861,619,619,1
arin,reverse,2016-03,all,all,528627,526766,526766,1
arin,reverse,2016-03,digest_type_ds,1,941,547,547,1
arin,reverse,2016-03,digest_type_ds,2,918,513,513,1
arin,reverse,2016-03,digest_type_ds,3,2,2,2,1
arin,reverse,2016-03,digest_type_ds,_total,1861,619,619,1
arin,reverse,2016-03,rr_type,DS,1861,619,619,1
arin,reverse,2016-03,rr_type,NS,526766,526766,526766,1
arin,reverse,2016-03,rr_type,_total,528627,526766,526766,1
arin,reverse,2016-03,sha1_signing_ds,_total,1861,619,619,1
arin,reverse,2016-03,sha1_signing_ds,other,969,343,343,1
arin,reverse,2016-03,sha1_signing_ds,sha1,892,282,282,1
arin,reverse,2016-04,algorithm_ds,10,17,6,6,1
arin,reverse,2016-04,algorithm_ds,13,2,2,2,1
arin,reverse,2016-04,algorithm_ds,14,4,4,4,1
arin,reverse,2016-04,algorithm_ds,5,794,227,227,1
arin,reverse,2016-04,algorithm_ds,7,90,51,51,1
arin,reverse,2016-04,algorithm_ds,8,941,334,334,1
arin,reverse,2016-04,algorithm_ds,_total,1848,618,618,1
arin,reverse,2016-04,all,all,530663,528815,528815,1
arin,reverse,2016-04,digest_type_ds,1,935,544,544,1
arin,reverse,2016-04,digest_type_ds,2,911,512,512,1
arin,reverse,2016-04,digest_type_ds,3,2,2,2,1
arin,reverse,2016-04,digest_type_ds,_total,1848,618,618,1
arin,reverse,2016-04,rr_type,DS,1848,618,618,1
arin,reverse,2016-04,rr_type,NS,528815,528815,528815,1
arin,reverse,2016-04,rr_type,_total,530663,528815,528815,1
arin,reverse,2016-04,sha1_signing_ds,_total,1848,618,618,1
arin,reverse,2016-04,sha1_signing_ds,other,964,342,342,1
arin,reverse,2016-04,sha1_signing_ds,sha1,884,278,278,1
arin,reverse,2016-05,algorithm_ds,10,19,8,8,1
arin,reverse,2016-05,algorithm_ds,13,2,2,2,1
arin,reverse,2016-05,algorithm_ds,14,4,4,4,1
arin,reverse,2016-05,algorithm_ds,5,798,227,227,1
arin,reverse,2016-05,algorithm_ds,7,90,51,51,1
arin,reverse,2016-05,algorithm_ds,8,944,336,336,1
arin,reverse,2016-05,algorithm_ds,_total,1857,621,621,1
arin,reverse,2016-05,all,all,532105,530248,530248,1
arin,reverse,2016-05,digest_type_ds,1,939,544,544,1
arin,reverse,2016-05,digest_type_ds,2,916,514,514,1
arin,reverse,2016-05,digest_type_ds,3,2,2,2,1
arin,reverse,2016-05,digest_type_ds,_total,1857,621,621,1
arin,reverse,2016-05,rr_type,DS,1857,621,621,1
arin,reverse,2016-05,rr_type,NS,530248,530248,530248,1
arin,reverse,2016-05,rr_type,_total,532105,530248,530248,1
arin,reverse,2016-05,sha1_signing_ds,_total,1857,621,621,1
arin,reverse,2016-05,sha1_signing_ds,other,969,346,346,1
arin,reverse,2016-05,sha1_signing_ds,sha1,888,278,278,1
arin,reverse,2016-06,algorithm_ds,10,19,8,8,1
arin,reverse,2016-06,algorithm_ds,13,2,2,2,1
arin,reverse,2016-06,algorithm_ds,14,4,4,4,1
arin,reverse,2016-06,algorithm_ds,5,792,227,227,1
arin,reverse,2016-06,algorithm_ds,7,90,51,51,1
arin,reverse,2016-06,algorithm_ds,8,966,340,340,1
arin,reverse,2016-06,algorithm_ds,_total,1873,625,625,1
arin,reverse,2016-06,all,all,534260,532387,532387,1
arin,reverse,2016-06,digest_type_ds,1,945,544,544,1
arin,reverse,2016-06,digest_type_ds,2,926,518,518,1
arin,reverse,2016-06,digest_type_ds,3,2,2,2,1
arin,reverse,2016-06,digest_type_ds,_total,1873,625,625,1
arin,reverse,2016-06,rr_type,DS,1873,625,625,1
arin,reverse,2016-06,rr_type,NS,532387,532387,532387,1
arin,reverse,2016-06,rr_type,_total,534260,532387,532387,1
arin,reverse,2016-06,sha1_signing_ds,_total,1873,625,625,1
arin,reverse,2016-06,sha1_signing_ds,other,991,350,350,1
arin,reverse,2016-06,sha1_signing_ds,sha1,882,278,278,1
arin,reverse,2016-07,algorithm_ds,10,19,8,8,1
arin,reverse,2016-07,algorithm_ds,13,3,3,3,1
arin,reverse,2016-07,algorithm_ds,14,4,4,4,1
arin,reverse,2016-07,algorithm_ds,5,759,195,195,1
arin,reverse,2016-07,algorithm_ds,7,70,40,40,1
arin,reverse,2016-07,algorithm_ds,8,989,353,353,1
arin,reverse,2016-07,algorithm_ds,_total,1844,596,596,1
arin,reverse,2016-07,all,all,535993,534149,534149,1
arin,reverse,2016-07,digest_type_ds,1,913,512,512,1
arin,reverse,2016-07,digest_type_ds,2,929,521,521,1
arin,reverse,2016-07,digest_type_ds,3,2,2,2,1
arin,reverse,2016-07,digest_type_ds,_total,1844,596,596,1
arin,reverse,2016-07,rr_type,DS,1844,596,596,1
arin,reverse,2016-07,rr_type,NS,534149,534149,534149,1
arin,reverse,2016-07,rr_type,_total,535993,534149,534149,1
arin,reverse,2016-07,sha1_signing_ds,_total,1844,596,596,1
arin,reverse,2016-07,sha1_signing_ds,other,1015,364,364,1
arin,reverse,2016-07,sha1_signing_ds,sha1,829,235,235,1
arin,reverse,2016-08,algorithm_ds,10,19,8,8,1
arin,reverse,2016-08,algorithm_ds,13,3,3,3,1
arin,reverse,2016-08,algorithm_ds,14,4,4,4,1
arin,reverse,2016-08,algorithm_ds,5,762,196,196,1
arin,reverse,2016-08,algorithm_ds,7,69,39,39,1
arin,reverse,2016-08,algorithm_ds,8,989,353,353,1
arin,reverse,2016-08,algorithm_ds,_total,1846,596,596,1
arin,reverse,2016-08,all,all,537991,536145,536145,1
arin,reverse,2016-08,digest_type_ds,1,913,511,511,1
arin,reverse,2016-08,digest_type_ds,2,931,523,523,1
arin,reverse,2016-08,digest_type_ds,3,2,2,2,1
arin,reverse,2016-08,digest_type_ds,_total,1846,596,596,1
arin,reverse,2016-08,rr_type,DS,1846,596,596,1
arin,reverse,2016-08,rr_type,NS,536145,536145,536145,1
arin,reverse,2016-08,rr_type,_total,537991,536145,536145,1
arin,reverse,2016-08,sha1_signing_ds,_total,1846,596,596,1
arin,reverse,2016-08,sha1_signing_ds,other,1015,364,364,1
arin,reverse,2016-08,sha1_signing_ds,sha1,831,235,235,1
arin,reverse,2016-09,algorithm_ds,10,19,8,8,1
arin,reverse,2016-09,algorithm_ds,13,3,3,3,1
arin,reverse,2016-09,algorithm_ds,14,4,4,4,1
arin,reverse,2016-09,algorithm_ds,5,758,188,188,1
arin,reverse,2016-09,algorithm_ds,7,69,39,39,1
arin,reverse,2016-09,algorithm_ds,8,1080,397,397,1
arin,reverse,2016-09,algorithm_ds,_total,1933,632,632,1
arin,reverse,2016-09,all,all,539116,537183,537183,1
arin,reverse,2016-09,digest_type_ds,1,955,549,549,1
arin,reverse,2016-09,digest_type_ds,2,976,568,568,1
arin,reverse,2016-09,digest_type_ds,3,2,2,2,1
arin,reverse,2016-09,digest_type_ds,_total,1933,632,632,1
arin,reverse,2016-09,rr_type,DS,1933,632,632,1
arin,reverse,2016-09,rr_type,NS,537183,537183,537183,1
arin,reverse,2016-09,rr_type,_total,539116,537183,537183,1
arin,reverse,2016-09,sha1_signing_ds,_total,1933,632,632,1
arin,reverse,2016-09,sha1_signing_ds,other,1106,408,408,1
arin,reverse,2016-09,sha1_signing_ds,sha1,827,227,227,1
arin,reverse,2016-10,algorithm_ds,10,19,8,8,1
arin,reverse,2016-10,algorithm_ds,13,5,4,4,1
arin,reverse,2016-10,algorithm_ds,14,4,4,4,1
arin,reverse,2016-10,algorithm_ds,5,758,188,188,1
arin,reverse,2016-10,algorithm_ds,7,66,37,37,1
arin,reverse,2016-10,algorithm_ds,8,1082,399,399,1
arin,reverse,2016-10,algorithm_ds,_total,1934,633,633,1
arin,reverse,2016-10,all,all,539807,537873,537873,1
arin,reverse,2016-10,digest_type_ds,1,954,548,548,1
arin,reverse,2016-10,digest_type_ds,2,978,570,570,1
arin,reverse,2016-10,digest_type_ds,3,2,2,2,1
arin,reverse,2016-10,digest_type_ds,_total,1934,633,633,1
arin,reverse,2016-10,rr_type,DS,1934,633,633,1
arin,reverse,2016-10,rr_type,NS,537873,537873,537873,1
arin,reverse,2016-10,rr_type,_total,539807,537873,537873,1
arin,reverse,2016-10,sha1_signing_ds,_total,1934,633,633,1
arin,reverse,2016-10,sha1_signing_ds,other,1110,411,411,1
arin,reverse,2016-10,sha1_signing_ds,sha1,824,225,225,1
arin,reverse,2016-11,algorithm_ds,10,21,9,9,1
arin,reverse,2016-11,algorithm_ds,13,5,4,4,1
arin,reverse,2016-11,algorithm_ds,14,4,4,4,1
arin,reverse,2016-11,algorithm_ds,5,755,186,186,1
arin,reverse,2016-11,algorithm_ds,7,68,38,38,1
arin,reverse,2016-11,algorithm_ds,8,1106,403,403,1
arin,reverse,2016-11,algorithm_ds,_total,1959,636,636,1
arin,reverse,2016-11,all,all,541414,539455,539455,1
arin,reverse,2016-11,digest_type_ds,1,966,553,553,1
arin,reverse,2016-11,digest_type_ds,2,991,574,574,1
arin,reverse,2016-11,digest_type_ds,3,2,2,2,1
arin,reverse,2016-11,digest_type_ds,_total,1959,636,636,1
arin,reverse,2016-11,rr_type,DS,1959,636,636,1
arin,reverse,2016-11,rr_type,NS,539455,539455,539455,1
arin,reverse,2016-11,rr_type,_total,541414,539455,539455,1
arin,reverse,2016-11,sha1_signing_ds,_total,1959,636,636,1
arin,reverse,2016-11,sha1_signing_ds,other,1136,415,415,1
arin,reverse,2016-11,sha1_signing_ds,sha1,823,224,224,1
arin,reverse,2016-12,algorithm_ds,10,23,10,10,1
arin,reverse,2016-12,algorithm_ds,13,5,4,4,1
arin,reverse,2016-12,algorithm_ds,14,4,4,4,1
arin,reverse,2016-12,algorithm_ds,5,751,182,182,1
arin,reverse,2016-12,algorithm_ds,7,68,38,38,1
arin,reverse,2016-12,algorithm_ds,8,1104,403,403,1
arin,reverse,2016-12,algorithm_ds,_total,1955,633,633,1
arin,reverse,2016-12,all,all,542372,540417,540417,1
arin,reverse,2016-12,digest_type_ds,1,961,548,548,1
arin,reverse,2016-12,digest_type_ds,2,992,575,575,1
arin,reverse,2016-12,digest_type_ds,3,2,2,2,1
arin,reverse,2016-12,digest_type_ds,_total,1955,633,633,1
arin,reverse,2016-12,rr_type,DS,1955,633,633,1
arin,reverse,2016-12,rr_type,NS,540417,540417,540417,1
arin,reverse,2016-12,rr_type,_total,542372,540417,540417,1
arin,reverse,2016-12,sha1_signing_ds,_total,1955,633,633,1
arin,reverse,2016-12,sha1_signing_ds,other,1136,416,416,1
arin,reverse,2016-12,sha1_signing_ds,sha1,819,220,220,1
arin,reverse,2017-01,algorithm_ds,10,23,10,10,1
arin,reverse,2017-01,algorithm_ds,13,5,4,4,1
arin,reverse,2017-01,algorithm_ds,14,4,4,4,1
arin,reverse,2017-01,algorithm_ds,5,752,182,182,1
arin,reverse,2017-01,algorithm_ds,7,68,38,38,1
arin,reverse,2017-01,algorithm_ds,8,1178,439,439,1
arin,reverse,2017-01,algorithm_ds,_total,2030,669,669,1
arin,reverse,2017-01,all,all,544238,542208,542208,1
arin,reverse,2017-01,digest_type_ds,1,998,584,584,1
arin,reverse,2017-01,digest_type_ds,2,1030,611,611,1
arin,reverse,2017-01,digest_type_ds,3,2,2,2,1
arin,reverse,2017-01,digest_type_ds,_total,2030,669,669,1
arin,reverse,2017-01,rr_type,DS,2030,669,669,1
arin,reverse,2017-01,rr_type,NS,542208,542208,542208,1
arin,reverse,2017-01,rr_type,_total,544238,542208,542208,1
arin,reverse,2017-01,sha1_signing_ds,_total,2030,669,669,1
arin,reverse,2017-01,sha1_signing_ds,other,1210,452,452,1
arin,reverse,2017-01,sha1_signing_ds,sha1,820,220,220,1
arin,reverse,2017-02,algorithm_ds,10,23,10,10,1
arin,reverse,2017-02,algorithm_ds,13,7,5,5,1
arin,reverse,2017-02,algorithm_ds,14,4,4,4,1
arin,reverse,2017-02,algorithm_ds,5,752,182,182,1
arin,reverse,2017-02,algorithm_ds,7,68,38,38,1
arin,reverse,2017-02,algorithm_ds,8,1178,439,439,1
arin,reverse,2017-02,algorithm_ds,_total,2032,669,669,1
arin,reverse,2017-02,all,all,545057,543025,543025,1
arin,reverse,2017-02,digest_type_ds,1,999,584,584,1
arin,reverse,2017-02,digest_type_ds,2,1031,611,611,1
arin,reverse,2017-02,digest_type_ds,3,2,2,2,1
arin,reverse,2017-02,digest_type_ds,_total,2032,669,669,1
arin,reverse,2017-02,rr_type,DS,2032,669,669,1
arin,reverse,2017-02,rr_type,NS,543025,543025,543025,1
arin,reverse,2017-02,rr_type,_total,545057,543025,543025,1
arin,reverse,2017-02,sha1_signing_ds,_total,2032,669,669,1
arin,reverse,2017-02,sha1_signing_ds,other,1212,452,452,1
arin,reverse,2017-02,sha1_signing_ds,sha1,820,220,220,1
arin,reverse,2017-03,algorithm_ds,10,23,10,10,1
arin,reverse,2017-03,algorithm_ds,13,7,5,5,1
arin,reverse,2017-03,algorithm_ds,14,4,4,4,1
arin,reverse,2017-03,algorithm_ds,5,941,273,273,1
arin,reverse,2017-03,algorithm_ds,7,73,38,38,1
arin,reverse,2017-03,algorithm_ds,8,858,357,357,1
arin,reverse,2017-03,algorithm_ds,_total,1906,678,678,1
arin,reverse,2017-03,all,all,546725,544819,544819,1
arin,reverse,2017-03,digest_type_ds,1,937,593,593,1
