month,source,block,kind,from_alg,to_alg,n_delegations,scale
2023-04,lacnic,175.45.in-addr.arpa,sign,,13,1,single delegation
2023-04,lacnic,178.45.in-addr.arpa,sign,,13,1,single delegation
2023-04,lacnic,181.168.in-addr.arpa,unsign,8,,1,single delegation
2023-04,lacnic,182.45.in-addr.arpa,sign,,7,1,single delegation
2023-04,lacnic,184.45.in-addr.arpa,sign,,13,4,small group
2023-04,lacnic,190.45.in-addr.arpa,sign,,8,2,small group
2023-04,lacnic,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-04,lacnic,197.168.in-addr.arpa,sign,,13,4,small group
2023-04,lacnic,233.170.in-addr.arpa,sign,,8,4,small group
2023-04,lacnic,235.45.in-addr.arpa,sign,,13,4,small group
2023-04,lacnic,249.167.in-addr.arpa,unsign,8,,3,small group
2023-04,lacnic,59.138.in-addr.arpa,sign,,13,4,small group
2023-04,lacnic,72.131.in-addr.arpa,sign,,8,4,small group
2023-04,lacnic,97.138.in-addr.arpa,unsign,8,,2,small group
2023-04,ripe,143.in-addr.arpa,sign,,13,1,single delegation
2023-04,ripe,155.45.in-addr.arpa,rollover,13,10,1,single delegation
2023-04,ripe,165.163.in-addr.arpa,unsign,5,,1,single delegation
2023-05,afrinic,49.196.in-addr.arpa,sign,,13,1,single delegation
2023-05,afrinic,60.196.in-addr.arpa,sign,,13,1,single delegation
2023-05,afrinic,9.6.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13,2,small group
2023-05,arin,0.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,8,"8,13",1,single delegation
2023-05,arin,0.192.in-addr.arpa,rollover,8,13,16,bulk
2023-05,arin,0.3.f.7.0.6.2.ip6.arpa,sign,,7,1,single delegation
2023-05,arin,1.9.4.1.0.0.2.ip6.arpa,sign,,13,1,single delegation
2023-05,arin,103.209.in-addr.arpa,unsign,8,,32,bulk
2023-05,arin,128.23.in-addr.arpa,unsign,13,,2,small group
2023-05,arin,131.192.in-addr.arpa,rollover,8,13,1,single delegation
2023-05,arin,131.in-addr.arpa,unsign,8,,1,single delegation
2023-05,arin,142.23.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,153.45.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,155.45.in-addr.arpa,rollover,10,13,1,single delegation
2023-05,arin,160.45.in-addr.arpa,sign,,8,4,small group
2023-05,arin,161.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,162.45.in-addr.arpa,sign,,13,4,small group
2023-05,arin,172.45.in-addr.arpa,sign,,13,2,small group
2023-05,arin,174.207.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,174.207.in-addr.arpa,sign,,8,1,single delegation
2023-05,arin,179.45.in-addr.arpa,sign,,13,4,small group
2023-05,arin,180.198.in-addr.arpa,rollover,8,13,1,single delegation
2023-05,arin,181.168.in-addr.arpa,sign,,8,1,single delegation
2023-05,arin,181.168.in-addr.arpa,unsign,8,,1,single delegation
2023-05,arin,184.45.in-addr.arpa,unsign,8,,1,single delegation
2023-05,arin,186.198.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,188.204.in-addr.arpa,unsign,14,,11,bulk
2023-05,arin,190.45.in-addr.arpa,sign,,8,1,single delegation
2023-05,arin,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-05,arin,199.in-addr.arpa,unsign,8,,4,small group
2023-05,arin,226.45.in-addr.arpa,sign,,13,4,small group
2023-05,arin,227.168.in-addr.arpa,sign,,13,4,small group
2023-05,arin,229.45.in-addr.arpa,unsign,"7,14",,1,single delegation
2023-05,arin,232.45.in-addr.arpa,sign,,13,2,small group
2023-05,arin,245.170.in-addr.arpa,sign,,13,4,small group
2023-05,arin,247.170.in-addr.arpa,sign,,13,4,small group
2023-05,arin,249.167.in-addr.arpa,unsign,8,,1,single delegation
2023-05,arin,255.138.in-addr.arpa,sign,,13,4,small group
2023-05,arin,3.d.e.f.2.0.6.2.ip6.arpa,unsign,13,,1,single delegation
2023-05,arin,4.199.in-addr.arpa,rollover,8,"8,13",2,small group
2023-05,arin,4.199.in-addr.arpa,rollover,"8,13",13,2,small group
2023-05,arin,4.45.in-addr.arpa,unsign,7,,1,single delegation
2023-05,arin,59.66.in-addr.arpa,sign,,13,16,bulk
2023-05,arin,67.45.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,7.199.in-addr.arpa,rollover,8,13,5,bulk
2023-05,arin,71.198.in-addr.arpa,sign,,8,2,small group
2023-05,arin,73.208.in-addr.arpa,sign,,14,3,small group
2023-05,arin,78.170.in-addr.arpa,unsign,13,,2,small group
2023-05,arin,8.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,8,13,5,bulk
2023-05,arin,8.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,8,"8,13",3,small group
2023-05,arin,83.192.in-addr.arpa,sign,,13,1,single delegation
2023-05,arin,9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,8,13,2,small group
2023-05,arin,9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,8,"8,13",1,single delegation
2023-05,arin,91.199.in-addr.arpa,rollover,"8,13",13,5,bulk
2023-05,arin,97.138.in-addr.arpa,unsign,8,,2,small group
2023-05,lacnic,160.45.in-addr.arpa,sign,,8,4,small group
2023-05,lacnic,162.45.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,172.45.in-addr.arpa,sign,,13,2,small group
2023-05,lacnic,179.45.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,181.168.in-addr.arpa,sign,,8,1,single delegation
2023-05,lacnic,181.168.in-addr.arpa,unsign,8,,1,single delegation
2023-05,lacnic,184.45.in-addr.arpa,unsign,8,,1,single delegation
2023-05,lacnic,190.45.in-addr.arpa,unsign,8,,2,small group
2023-05,lacnic,226.45.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,227.168.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,232.45.in-addr.arpa,sign,,13,2,small group
2023-05,lacnic,245.170.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,247.170.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,255.138.in-addr.arpa,sign,,13,4,small group
2023-05,lacnic,4.45.in-addr.arpa,unsign,7,,1,single delegation
2023-05,lacnic,78.170.in-addr.arpa,unsign,13,,2,small group
2023-05,ripe,131.192.in-addr.arpa,rollover,8,13,1,single delegation
2023-05,ripe,153.45.in-addr.arpa,sign,,13,1,single delegation
2023-05,ripe,155.45.in-addr.arpa,rollover,10,13,1,single delegation
2023-05,ripe,180.198.in-addr.arpa,rollover,8,13,1,single delegation
2023-05,ripe,67.45.in-addr.arpa,sign,,13,1,single delegation
2023-06,afrinic,216.102.in-addr.arpa,unsign,13,,4,small group
2023-06,apnic,219.103.in-addr.arpa,sign,,13,4,small group
2023-06,apnic,5.202.in-addr.arpa,unsign,13,,1,single delegation
2023-06,arin,0.0.4.c.8.0.0.0.2.6.2.ip6.arpa,sign,,13,1,single delegation
2023-06,arin,0.1.e.2.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-06,arin,0.7.0.6.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-06,arin,107.216.in-addr.arpa,sign,,13,16,bulk
2023-06,arin,110.192.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,116.199.in-addr.arpa,sign,,13,2,small group
2023-06,arin,133.23.in-addr.arpa,unsign,13,,1,single delegation
2023-06,arin,134.in-addr.arpa,rollover,8,13,1,single delegation
2023-06,arin,142.23.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,147.23.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,147.23.in-addr.arpa,sign,,7,1,single delegation
2023-06,arin,159.45.in-addr.arpa,rollover,13,14,4,small group
2023-06,arin,160.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,163.164.in-addr.arpa,sign,,8,1,single delegation
2023-06,arin,167.45.in-addr.arpa,sign,,13,4,small group
2023-06,arin,168.199.in-addr.arpa,sign,,13,4,small group
2023-06,arin,168.206.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,176.45.in-addr.arpa,sign,,13,4,small group
2023-06,arin,181.168.in-addr.arpa,sign,,8,1,single delegation
2023-06,arin,184.45.in-addr.arpa,sign,,8,1,single delegation
2023-06,arin,188.192.in-addr.arpa,rollover,5,"5,13",1,single delegation
2023-06,arin,190.45.in-addr.arpa,sign,,8,1,single delegation
2023-06,arin,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-06,arin,20.64.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,219.103.in-addr.arpa,sign,,13,4,small group
2023-06,arin,219.104.in-addr.arpa,sign,,13,8,bulk
2023-06,arin,221.131.in-addr.arpa,sign,,13,4,small group
2023-06,arin,228.45.in-addr.arpa,unsign,13,,4,small group
2023-06,arin,233.170.in-addr.arpa,unsign,8,,1,single delegation
2023-06,arin,233.45.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,249.167.in-addr.arpa,unsign,8,,1,single delegation
2023-06,arin,255.162.in-addr.arpa,sign,,13,8,bulk
2023-06,arin,35.192.in-addr.arpa,sign,,13,4,small group
2023-06,arin,4.45.in-addr.arpa,sign,,7,1,single delegation
2023-06,arin,4.6.4.7.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-06,arin,48.192.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,5.202.in-addr.arpa,unsign,13,,1,single delegation
2023-06,arin,5.a.a.f.2.0.6.2.ip6.arpa,sign,,7,1,single delegation
2023-06,arin,59.108.in-addr.arpa,sign,,13,16,bulk
2023-06,arin,77.192.in-addr.arpa,sign,,13,1,single delegation
2023-06,arin,8.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,"8,13",13,2,small group
2023-06,arin,8.2.e.7.0.6.2.ip6.arpa,unsign,13,,1,single delegation
2023-06,arin,80.204.in-addr.arpa,rollover,8,13,1,single delegation
2023-06,arin,82.170.in-addr.arpa,sign,,13,4,small group
2023-06,arin,9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,8,13,1,single delegation
2023-06,arin,9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,"8,13",13,1,single delegation
2023-06,arin,93.45.in-addr.arpa,sign,,13,4,small group
2023-06,arin,e.7.a.f.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-06,lacnic,163.164.in-addr.arpa,sign,,8,1,single delegation
2023-06,lacnic,167.45.in-addr.arpa,sign,,13,4,small group
2023-06,lacnic,176.45.in-addr.arpa,sign,,13,4,small group
2023-06,lacnic,181.168.in-addr.arpa,sign,,8,1,single delegation
2023-06,lacnic,184.45.in-addr.arpa,sign,,8,1,single delegation
2023-06,lacnic,190.45.in-addr.arpa,sign,,8,1,single delegation
2023-06,lacnic,221.131.in-addr.arpa,sign,,13,4,small group
2023-06,lacnic,228.45.in-addr.arpa,unsign,13,,4,small group
2023-06,lacnic,233.170.in-addr.arpa,unsign,8,,1,single delegation
2023-06,lacnic,233.45.in-addr.arpa,sign,,13,1,single delegation
2023-06,lacnic,249.167.in-addr.arpa,unsign,8,,1,single delegation
2023-06,lacnic,4.45.in-addr.arpa,sign,,7,1,single delegation
2023-06,lacnic,4.45.in-addr.arpa,unsign,7,,1,single delegation
2023-06,lacnic,82.170.in-addr.arpa,sign,,13,4,small group
2023-06,ripe,159.45.in-addr.arpa,rollover,13,14,4,small group
2023-06,ripe,93.45.in-addr.arpa,sign,,13,4,small group
2023-07,afrinic,212.102.in-addr.arpa,sign,,13,1,single delegation
2023-07,afrinic,214.102.in-addr.arpa,sign,,8,4,small group
2023-07,afrinic,4.c.0.f.0.c.2.ip6.arpa,sign,,13,1,single delegation
2023-07,apnic,0.2.7.1.0.4.2.ip6.arpa,sign,,13,1,single delegation
2023-07,apnic,131.103.in-addr.arpa,sign,,13,1,single delegation
2023-07,apnic,170.103.in-addr.arpa,sign,,13,1,single delegation
2023-07,apnic,176.175.in-addr.arpa,sign,,13,8,bulk
2023-07,apnic,34.203.in-addr.arpa,sign,,13,1,single delegation
2023-07,apnic,62.203.in-addr.arpa,sign,,13,1,single delegation
2023-07,arin,0.143.in-addr.arpa,sign,,14,4,small group
2023-07,arin,0.4.4.1.8.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-07,arin,0.4.f.8.0.0.0.2.6.2.ip6.arpa,unsign,8,,1,single delegation
2023-07,arin,0.7.a.f.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-07,arin,0.a.2.b.f.2.0.6.2.ip6.arpa,rollover,8,13,1,single delegation
2023-07,arin,0.b.e.2.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-07,arin,117.138.in-addr.arpa,sign,,13,4,small group
2023-07,arin,121.138.in-addr.arpa,sign,,13,1,single delegation
2023-07,arin,135.23.in-addr.arpa,unsign,13,,1,single delegation
2023-07,arin,141.192.in-addr.arpa,sign,,13,4,small group
2023-07,arin,150.45.in-addr.arpa,sign,,14,1,single delegation
2023-07,arin,154.23.in-addr.arpa,sign,,13,2,small group
2023-07,arin,155.23.in-addr.arpa,sign,,13,2,small group
2023-07,arin,158.192.in-addr.arpa,sign,,13,2,small group
2023-07,arin,182.45.in-addr.arpa,unsign,7,,1,single delegation
2023-07,arin,184.45.in-addr.arpa,unsign,8,,2,small group
2023-07,arin,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-07,arin,191.45.in-addr.arpa,unsign,13,,1,single delegation
2023-07,arin,209.192.in-addr.arpa,unsign,13,,1,single delegation
2023-07,arin,22.161.in-addr.arpa,unsign,13,,1,single delegation
2023-07,arin,233.170.in-addr.arpa,sign,,8,1,single delegation
2023-07,arin,233.45.in-addr.arpa,sign,,13,4,small group
2023-07,arin,249.167.in-addr.arpa,sign,,13,1,single delegation
2023-07,arin,33.199.in-addr.arpa,sign,,13,4,small group
2023-07,arin,4.45.in-addr.arpa,unsign,7,,2,small group
2023-07,arin,4.f.f.3.0.5.0.1.0.0.2.ip6.arpa,sign,,13,4,small group
2023-07,arin,5.e.2.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-07,arin,6.e.f.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-07,lacnic,0.143.in-addr.arpa,sign,,14,4,small group
2023-07,lacnic,117.138.in-addr.arpa,sign,,13,4,small group
2023-07,lacnic,121.138.in-addr.arpa,sign,,13,1,single delegation
2023-07,lacnic,141.192.in-addr.arpa,sign,,13,4,small group
2023-07,lacnic,182.45.in-addr.arpa,unsign,7,,1,single delegation
2023-07,lacnic,184.45.in-addr.arpa,unsign,8,,2,small group
2023-07,lacnic,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-07,lacnic,191.45.in-addr.arpa,unsign,13,,1,single delegation
2023-07,lacnic,22.161.in-addr.arpa,unsign,13,,1,single delegation
2023-07,lacnic,233.170.in-addr.arpa,sign,,8,1,single delegation
2023-07,lacnic,249.167.in-addr.arpa,sign,,13,1,single delegation
2023-07,lacnic,4.45.in-addr.arpa,sign,,7,1,single delegation
2023-07,ripe,150.45.in-addr.arpa,sign,,14,1,single delegation
2023-08,apnic,0.2.d.0.1.0.4.2.ip6.arpa,sign,,13,1,single delegation
2023-08,apnic,119.203.in-addr.arpa,unsign,13,,3,small group
2023-08,apnic,230.103.in-addr.arpa,sign,,13,4,small group
2023-08,arin,0.2.2.1.8.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-08,arin,0.2.6.c.f.2.0.6.2.ip6.arpa,sign,,8,1,single delegation
2023-08,arin,0.5.0.1.8.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-08,arin,0.e.9.2.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-08,arin,101.198.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,112.149.in-addr.arpa,unsign,13,,1,single delegation
2023-08,arin,120.216.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,135.23.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,137.143.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,139.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,144.45.in-addr.arpa,sign,,13,4,small group
2023-08,arin,146.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,157.23.in-addr.arpa,sign,,13,2,small group
2023-08,arin,160.198.in-addr.arpa,sign,,13,2,small group
2023-08,arin,160.45.in-addr.arpa,unsign,8,,4,small group
2023-08,arin,166.206.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,169.198.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,177.45.in-addr.arpa,unsign,8,,4,small group
2023-08,arin,182.45.in-addr.arpa,sign,,7,1,single delegation
2023-08,arin,186.138.in-addr.arpa,sign,,13,4,small group
2023-08,arin,186.45.in-addr.arpa,sign,,13,4,small group
2023-08,arin,187.45.in-addr.arpa,unsign,8,,3,small group
2023-08,arin,190.45.in-addr.arpa,sign,,8,1,single delegation
2023-08,arin,196.131.in-addr.arpa,sign,,8,4,small group
2023-08,arin,198.206.in-addr.arpa,sign,,13,4,small group
2023-08,arin,20.149.in-addr.arpa,sign,,13,3,small group
2023-08,arin,202.104.in-addr.arpa,rollover,13,8,1,single delegation
2023-08,arin,207.205.in-addr.arpa,sign,,8,1,single delegation
2023-08,arin,230.103.in-addr.arpa,sign,,13,4,small group
2023-08,arin,231.45.in-addr.arpa,sign,,8,4,small group
2023-08,arin,231.45.in-addr.arpa,unsign,8,,4,small group
2023-08,arin,236.45.in-addr.arpa,unsign,8,,2,small group
2023-08,arin,251.162.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,255.131.in-addr.arpa,sign,,7,4,small group
2023-08,arin,4.2.5.7.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-08,arin,4.45.in-addr.arpa,sign,,7,2,small group
2023-08,arin,45.45.in-addr.arpa,sign,,8,1,single delegation
2023-08,arin,5.45.in-addr.arpa,unsign,13,,4,small group
2023-08,arin,6.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,13,1,single delegation
2023-08,arin,64.139.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,72.131.in-addr.arpa,unsign,13,,4,small group
2023-08,arin,8.a.1.7.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-08,arin,82.216.in-addr.arpa,rollover,13,8,1,single delegation
2023-08,arin,83.199.in-addr.arpa,sign,,8,2,small group
2023-08,arin,9.216.in-addr.arpa,sign,,13,1,single delegation
2023-08,arin,b.d.c.f.2.0.6.2.ip6.arpa,rollover,13,8,1,single delegation
2023-08,arin,f.4.0.1.0.0.2.ip6.arpa,rollover,5,"5,13",1,single delegation
2023-08,arin,f.4.1.8.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-08,lacnic,137.143.in-addr.arpa,sign,,13,1,single delegation
2023-08,lacnic,177.45.in-addr.arpa,unsign,8,,4,small group
2023-08,lacnic,182.45.in-addr.arpa,sign,,7,1,single delegation
2023-08,lacnic,186.138.in-addr.arpa,sign,,13,4,small group
2023-08,lacnic,186.45.in-addr.arpa,sign,,13,4,small group
2023-08,lacnic,187.45.in-addr.arpa,unsign,8,,3,small group
2023-08,lacnic,190.45.in-addr.arpa,sign,,8,2,small group
2023-08,lacnic,196.131.in-addr.arpa,sign,,8,3,small group
2023-08,lacnic,231.45.in-addr.arpa,sign,,8,4,small group
2023-08,lacnic,231.45.in-addr.arpa,unsign,8,,4,small group
2023-08,lacnic,233.45.in-addr.arpa,sign,,13,4,small group
2023-08,lacnic,255.131.in-addr.arpa,sign,,7,4,small group
2023-08,lacnic,72.131.in-addr.arpa,unsign,13,,4,small group
2023-08,ripe,139.in-addr.arpa,sign,,13,1,single delegation
2023-08,ripe,144.45.in-addr.arpa,sign,,13,4,small group
2023-08,ripe,146.in-addr.arpa,sign,,13,1,single delegation
2023-09,afrinic,0.0.0.0.4.0.1.0.c.b.f.f.0.c.2.ip6.arpa,sign,,8,1,single delegation
2023-09,afrinic,160.164.in-addr.arpa,sign,,8,8,bulk
2023-09,afrinic,212.102.in-addr.arpa,sign,,"7,13",1,single delegation
2023-09,afrinic,66.154.in-addr.arpa,sign,,8,1,single delegation
2023-09,afrinic,77.41.in-addr.arpa,sign,,8,7,bulk
2023-09,apnic,12.202.in-addr.arpa,sign,,8,1,single delegation
2023-09,apnic,170.103.in-addr.arpa,unsign,13,,1,single delegation
2023-09,apnic,207.103.in-addr.arpa,sign,,13,4,small group
2023-09,apnic,c.0.a.1.f.d.0.1.0.0.2.ip6.arpa,unsign,13,,2,small group
2023-09,arin,0.0.a.c.a.0.0.0.2.6.2.ip6.arpa,sign,,8,1,single delegation
2023-09,arin,0.2.6.c.f.2.0.6.2.ip6.arpa,unsign,8,,1,single delegation
2023-09,arin,0.9.5.1.8.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-09,arin,0.e.4.1.8.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-09,arin,103.192.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,134.in-addr.arpa,rollover,5,8,1,single delegation
2023-09,arin,137.23.in-addr.arpa,sign,,8,1,single delegation
2023-09,arin,142.98.in-addr.arpa,sign,,14,1,single delegation
2023-09,arin,148.198.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,160.164.in-addr.arpa,sign,,8,2,small group
2023-09,arin,160.23.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,160.45.in-addr.arpa,sign,,8,4,small group
2023-09,arin,160.in-addr.arpa,unsign,13,,1,single delegation
2023-09,arin,167.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,177.45.in-addr.arpa,sign,,8,4,small group
2023-09,arin,189.45.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,190.45.in-addr.arpa,sign,,8,2,small group
2023-09,arin,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-09,arin,201.128.in-addr.arpa,unsign,8,,4,small group
2023-09,arin,201.199.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,204.199.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,207.103.in-addr.arpa,sign,,13,4,small group
2023-09,arin,221.131.in-addr.arpa,sign,,5,4,small group
2023-09,arin,228.45.in-addr.arpa,sign,,8,1,single delegation
2023-09,arin,231.45.in-addr.arpa,sign,,8,4,small group
2023-09,arin,233.170.in-addr.arpa,unsign,8,,1,single delegation
2023-09,arin,236.45.in-addr.arpa,sign,,8,2,small group
2023-09,arin,239.45.in-addr.arpa,sign,,8,4,small group
2023-09,arin,249.167.in-addr.arpa,sign,,13,1,single delegation
2023-09,arin,255.131.in-addr.arpa,unsign,7,,1,single delegation
2023-09,arin,255.138.in-addr.arpa,sign,,8,4,small group
2023-09,arin,3.1.0.4.0.5.0.1.0.0.2.ip6.arpa,sign,,13,1,single delegation
2023-09,arin,5.45.in-addr.arpa,sign,,13,4,small group
2023-09,arin,68.45.in-addr.arpa,sign,,13,2,small group
2023-09,arin,70.45.in-addr.arpa,sign,,8,2,small group
2023-09,arin,71.209.in-addr.arpa,sign,,13,4,small group
2023-09,arin,79.170.in-addr.arpa,unsign,13,,1,single delegation
2023-09,arin,83.206.in-addr.arpa,unsign,5,,1,single delegation
2023-09,arin,d.d.2.0.2.0.6.2.ip6.arpa,sign,,13,1,single delegation
2023-09,lacnic,177.45.in-addr.arpa,sign,,8,4,small group
2023-09,lacnic,189.45.in-addr.arpa,sign,,13,1,single delegation
2023-09,lacnic,190.45.in-addr.arpa,sign,,8,1,single delegation
2023-09,lacnic,190.45.in-addr.arpa,unsign,8,,1,single delegation
2023-09,lacnic,196.131.in-addr.arpa,sign,,8,1,single delegation
2023-09,lacnic,196.131.in-addr.arpa,unsign,8,,1,single delegation
2023-09,lacnic,221.131.in-addr.arpa,sign,,5,4,small group
2023-09,lacnic,228.45.in-addr.arpa,sign,,8,1,single delegation
2023-09,lacnic,231.45.in-addr.arpa,sign,,8,4,small group
2023-09,lacnic,233.170.in-addr.arpa,unsign,8,,1,single delegation
2023-09,lacnic,239.45.in-addr.arpa,sign,,8,4,small group
2023-09,lacnic,249.167.in-addr.arpa,sign,,13,1,single delegation
2023-09,lacnic,255.131.in-addr.arpa,unsign,7,,1,single delegation
2023-09,lacnic,255.138.in-addr.arpa,sign,,8,4,small group
2023-09,lacnic,68.45.in-addr.arpa,sign,,13,2,small group
2023-09,lacnic,70.45.in-addr.arpa,sign,,8,2,small group
2023-09,lacnic,79.170.in-addr.arpa,unsign,13,,1,single delegation
2023-10,afrinic,0.0.0.0.0.0.1.0.c.b.f.f.0.c.2.ip6.arpa,sign,,8,1,single delegation
