month,source,delegation,block,kind,from_alg,to_alg
2026-07,arin,0.0.b.3.4.f.2.0.6.2.ip6.arpa,0.b.3.4.f.2.0.6.2.ip6.arpa,sign,,13
2026-07,arin,106.167.205.in-addr.arpa,167.205.in-addr.arpa,sign,,13
2026-07,arin,72.152.216.in-addr.arpa,152.216.in-addr.arpa,unsign,8,
2026-07,arin,151.163.45.in-addr.arpa,163.45.in-addr.arpa,sign,,8
2026-07,arin,254.114.199.in-addr.arpa,114.199.in-addr.arpa,sign,,13
2026-07,arin,239.162.131.in-addr.arpa,162.131.in-addr.arpa,sign,,13
2026-07,arin,181.162.45.in-addr.arpa,162.45.in-addr.arpa,sign,,13
2026-07,arin,161.187.45.in-addr.arpa,187.45.in-addr.arpa,sign,,13
2026-07,arin,11.208.143.in-addr.arpa,208.143.in-addr.arpa,unsign,13,
2026-07,arin,0.3.9.7.f.2.0.6.2.ip6.arpa,3.9.7.f.2.0.6.2.ip6.arpa,sign,,13
2026-07,arin,32.68.45.in-addr.arpa,68.45.in-addr.arpa,unsign,13,
2026-07,arin,238.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,18.5.45.in-addr.arpa,5.45.in-addr.arpa,sign,,13
2026-07,arin,199.94.184.in-addr.arpa,94.184.in-addr.arpa,sign,,13
2026-07,arin,238.162.131.in-addr.arpa,162.131.in-addr.arpa,sign,,13
2026-07,arin,8.208.143.in-addr.arpa,208.143.in-addr.arpa,unsign,13,
2026-07,arin,253.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,159.92.209.in-addr.arpa,92.209.in-addr.arpa,sign,,13
2026-07,arin,231.147.in-addr.arpa,147.in-addr.arpa,sign,,13
2026-07,arin,192.94.138.in-addr.arpa,94.138.in-addr.arpa,sign,,13
2026-07,arin,22.118.138.in-addr.arpa,118.138.in-addr.arpa,unsign,8,
2026-07,arin,4.160.23.in-addr.arpa,160.23.in-addr.arpa,sign,,13
2026-07,arin,74.152.216.in-addr.arpa,152.216.in-addr.arpa,unsign,8,
2026-07,arin,252.114.199.in-addr.arpa,114.199.in-addr.arpa,sign,,13
2026-07,arin,149.163.45.in-addr.arpa,163.45.in-addr.arpa,sign,,8
2026-07,arin,16.129.in-addr.arpa,129.in-addr.arpa,unsign,8,
2026-07,arin,194.94.138.in-addr.arpa,94.138.in-addr.arpa,sign,,13
2026-07,arin,190.0.143.in-addr.arpa,0.143.in-addr.arpa,rollover,14,13
2026-07,arin,241.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,32.156.45.in-addr.arpa,156.45.in-addr.arpa,sign,,13
2026-07,arin,233.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,86.147.45.in-addr.arpa,147.45.in-addr.arpa,sign,,13
2026-07,arin,193.94.138.in-addr.arpa,94.138.in-addr.arpa,sign,,13
2026-07,arin,195.94.138.in-addr.arpa,94.138.in-addr.arpa,sign,,13
2026-07,arin,17.5.45.in-addr.arpa,5.45.in-addr.arpa,sign,,13
2026-07,arin,121.202.143.in-addr.arpa,202.143.in-addr.arpa,sign,,13
2026-07,arin,92.85.66.in-addr.arpa,85.66.in-addr.arpa,sign,,13
2026-07,arin,123.202.143.in-addr.arpa,202.143.in-addr.arpa,sign,,13
2026-07,arin,0.0.0.2.2.3.0.0.0.2.6.2.ip6.arpa,0.0.2.2.3.0.0.0.2.6.2.ip6.arpa,sign,,13
2026-07,arin,162.187.45.in-addr.arpa,187.45.in-addr.arpa,sign,,13
2026-07,arin,180.162.45.in-addr.arpa,162.45.in-addr.arpa,sign,,13
2026-07,arin,235.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,75.7.45.in-addr.arpa,7.45.in-addr.arpa,sign,,13
2026-07,arin,242.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,237.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,237.162.131.in-addr.arpa,162.131.in-addr.arpa,sign,,13
2026-07,arin,238.51.198.in-addr.arpa,51.198.in-addr.arpa,sign,,13
2026-07,arin,252.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,69.40.192.in-addr.arpa,40.192.in-addr.arpa,unsign,13,
2026-07,arin,232.164.23.in-addr.arpa,164.23.in-addr.arpa,sign,,13
2026-07,arin,44.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,13,
2026-07,arin,163.187.45.in-addr.arpa,187.45.in-addr.arpa,sign,,13
2026-07,arin,213.233.45.in-addr.arpa,233.45.in-addr.arpa,sign,,13
2026-07,arin,208.121.168.in-addr.arpa,121.168.in-addr.arpa,sign,,13
2026-07,arin,93.85.66.in-addr.arpa,85.66.in-addr.arpa,sign,,13
2026-07,arin,120.170.23.in-addr.arpa,170.23.in-addr.arpa,unsign,13,
2026-07,arin,227.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,231.159.169.in-addr.arpa,159.169.in-addr.arpa,rollover,7,"7,13"
2026-07,arin,46.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,13,
2026-07,arin,29.100.131.in-addr.arpa,100.131.in-addr.arpa,sign,,13
2026-07,arin,150.163.45.in-addr.arpa,163.45.in-addr.arpa,sign,,8
2026-08,arin,194.225.45.in-addr.arpa,225.45.in-addr.arpa,sign,,13
2026-08,arin,81.208.66.in-addr.arpa,208.66.in-addr.arpa,sign,,13
2026-08,arin,0.0.8.1.e.f.2.0.6.2.ip6.arpa,0.8.1.e.f.2.0.6.2.ip6.arpa,unsign,13,
2026-08,arin,25.208.143.in-addr.arpa,208.143.in-addr.arpa,unsign,8,
2026-08,arin,146.62.170.in-addr.arpa,62.170.in-addr.arpa,sign,,13
2026-08,arin,10.208.143.in-addr.arpa,208.143.in-addr.arpa,sign,,13
2026-08,arin,65.235.45.in-addr.arpa,235.45.in-addr.arpa,sign,,13
2026-08,arin,66.235.45.in-addr.arpa,235.45.in-addr.arpa,sign,,13
2026-08,arin,103.81.170.in-addr.arpa,81.170.in-addr.arpa,sign,,13
2026-08,arin,105.204.206.in-addr.arpa,204.206.in-addr.arpa,unsign,13,
2026-08,arin,255.151.168.in-addr.arpa,151.168.in-addr.arpa,sign,,13
2026-08,arin,122.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,0.e.7.9.f.2.0.6.2.ip6.arpa,e.7.9.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,124.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,229.109.192.in-addr.arpa,109.192.in-addr.arpa,sign,,13
2026-08,arin,75.249.142.in-addr.arpa,249.142.in-addr.arpa,sign,,13
2026-08,arin,70.170.45.in-addr.arpa,170.45.in-addr.arpa,unsign,13,
2026-08,arin,120.172.23.in-addr.arpa,172.23.in-addr.arpa,sign,,13
2026-08,arin,40.167.45.in-addr.arpa,167.45.in-addr.arpa,sign,,13
2026-08,arin,55.158.45.in-addr.arpa,158.45.in-addr.arpa,sign,,13
2026-08,arin,192.225.45.in-addr.arpa,225.45.in-addr.arpa,sign,,13
2026-08,arin,221.52.204.in-addr.arpa,52.204.in-addr.arpa,sign,,13
2026-08,arin,152.170.23.in-addr.arpa,170.23.in-addr.arpa,unsign,13,
2026-08,arin,172.231.45.in-addr.arpa,231.45.in-addr.arpa,sign,,13
2026-08,arin,48.94.45.in-addr.arpa,94.45.in-addr.arpa,sign,,13
2026-08,arin,218.70.208.in-addr.arpa,70.208.in-addr.arpa,sign,,13
2026-08,arin,3.176.45.in-addr.arpa,176.45.in-addr.arpa,sign,,13
2026-08,arin,61.153.in-addr.arpa,153.in-addr.arpa,sign,,8
2026-08,arin,64.235.45.in-addr.arpa,235.45.in-addr.arpa,sign,,13
2026-08,arin,76.197.206.in-addr.arpa,197.206.in-addr.arpa,sign,,13
2026-08,arin,230.49.134.in-addr.arpa,49.134.in-addr.arpa,sign,,13
2026-08,arin,104.204.206.in-addr.arpa,204.206.in-addr.arpa,unsign,13,
2026-08,arin,38.255.131.in-addr.arpa,255.131.in-addr.arpa,unsign,13,
2026-08,arin,0.176.45.in-addr.arpa,176.45.in-addr.arpa,sign,,13
2026-08,arin,197.97.138.in-addr.arpa,97.138.in-addr.arpa,rollover,8,13
2026-08,arin,149.245.168.in-addr.arpa,245.168.in-addr.arpa,sign,,13
2026-08,arin,47.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,13
2026-08,arin,102.81.170.in-addr.arpa,81.170.in-addr.arpa,sign,,13
2026-08,arin,101.81.170.in-addr.arpa,81.170.in-addr.arpa,sign,,13
2026-08,arin,42.167.45.in-addr.arpa,167.45.in-addr.arpa,sign,,13
2026-08,arin,229.49.134.in-addr.arpa,49.134.in-addr.arpa,sign,,13
2026-08,arin,100.81.170.in-addr.arpa,81.170.in-addr.arpa,sign,,13
2026-08,arin,212.153.198.in-addr.arpa,153.198.in-addr.arpa,sign,,13
2026-08,arin,125.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,60.0.131.in-addr.arpa,0.131.in-addr.arpa,unsign,8,
2026-08,arin,0.0.4.5.3.f.2.0.6.2.ip6.arpa,0.4.5.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,50.5.192.in-addr.arpa,5.192.in-addr.arpa,sign,,13
2026-08,arin,61.0.131.in-addr.arpa,0.131.in-addr.arpa,unsign,8,
2026-08,arin,0.0.2.6.3.f.2.0.6.2.ip6.arpa,0.2.6.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,27.208.143.in-addr.arpa,208.143.in-addr.arpa,unsign,8,
2026-08,arin,150.128.in-addr.arpa,128.in-addr.arpa,rollover,5,"5,13"
2026-08,arin,127.74.208.in-addr.arpa,74.208.in-addr.arpa,sign,,13
2026-08,arin,123.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,195.72.131.in-addr.arpa,72.131.in-addr.arpa,sign,,13
2026-08,arin,168.68.192.in-addr.arpa,68.192.in-addr.arpa,rollover,7,13
2026-08,arin,1.176.45.in-addr.arpa,176.45.in-addr.arpa,sign,,13
2026-08,arin,169.161.131.in-addr.arpa,161.131.in-addr.arpa,sign,,13
2026-08,arin,71.170.45.in-addr.arpa,170.45.in-addr.arpa,unsign,13,
2026-08,arin,23.118.138.in-addr.arpa,118.138.in-addr.arpa,sign,,8
2026-08,arin,0.6.f.0.1.0.0.2.6.2.ip6.arpa,6.f.0.1.0.0.2.6.2.ip6.arpa,rollover,5,"5,13"
2026-08,arin,246.131.in-addr.arpa,131.in-addr.arpa,rollover,7,13
2026-08,arin,127.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,175.231.45.in-addr.arpa,231.45.in-addr.arpa,sign,,13
2026-08,arin,83.208.66.in-addr.arpa,208.66.in-addr.arpa,sign,,13
2026-08,arin,67.235.45.in-addr.arpa,235.45.in-addr.arpa,sign,,13
2026-08,arin,111.128.169.in-addr.arpa,128.169.in-addr.arpa,sign,,13
2026-08,arin,35.156.45.in-addr.arpa,156.45.in-addr.arpa,sign,,13
2026-08,arin,9.208.143.in-addr.arpa,208.143.in-addr.arpa,sign,,13
2026-08,arin,108.128.169.in-addr.arpa,128.169.in-addr.arpa,sign,,13
2026-08,arin,0.1.7.3.f.2.0.6.2.ip6.arpa,1.7.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,247.161.45.in-addr.arpa,161.45.in-addr.arpa,sign,,13
2026-08,arin,0.0.0.d.6.f.2.0.6.2.ip6.arpa,0.0.d.6.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,201.94.184.in-addr.arpa,94.184.in-addr.arpa,sign,,13
2026-08,arin,104.35.192.in-addr.arpa,35.192.in-addr.arpa,sign,,13
2026-08,arin,1.0.192.in-addr.arpa,0.192.in-addr.arpa,sign,,13
2026-08,arin,39.255.131.in-addr.arpa,255.131.in-addr.arpa,unsign,13,
2026-08,arin,195.185.147.in-addr.arpa,185.147.in-addr.arpa,sign,,13
2026-08,arin,126.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,151.165.45.in-addr.arpa,165.45.in-addr.arpa,unsign,5,
2026-08,arin,0.0.7.7.3.f.2.0.6.2.ip6.arpa,0.7.7.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,73.249.142.in-addr.arpa,249.142.in-addr.arpa,sign,,13
2026-08,arin,80.208.66.in-addr.arpa,208.66.in-addr.arpa,sign,,13
2026-08,arin,219.70.208.in-addr.arpa,70.208.in-addr.arpa,sign,,13
2026-08,arin,246.161.45.in-addr.arpa,161.45.in-addr.arpa,sign,,13
2026-08,arin,35.67.192.in-addr.arpa,67.192.in-addr.arpa,sign,,13
2026-08,arin,169.68.192.in-addr.arpa,68.192.in-addr.arpa,rollover,7,13
2026-08,arin,170.161.131.in-addr.arpa,161.131.in-addr.arpa,sign,,13
2026-08,arin,109.128.169.in-addr.arpa,128.169.in-addr.arpa,sign,,13
2026-08,arin,0.5.2.c.6.0.6.2.ip6.arpa,5.2.c.6.0.6.2.ip6.arpa,sign,,13
2026-08,arin,204.42.45.in-addr.arpa,42.45.in-addr.arpa,sign,,13
2026-08,arin,231.181.198.in-addr.arpa,181.198.in-addr.arpa,rollover,5,"5,13"
2026-08,arin,36.255.131.in-addr.arpa,255.131.in-addr.arpa,unsign,13,
2026-08,arin,207.165.in-addr.arpa,165.in-addr.arpa,sign,,14
2026-08,arin,193.72.131.in-addr.arpa,72.131.in-addr.arpa,sign,,13
2026-08,arin,217.70.208.in-addr.arpa,70.208.in-addr.arpa,sign,,13
2026-08,arin,204.206.198.in-addr.arpa,206.198.in-addr.arpa,sign,,13
2026-08,arin,147.62.170.in-addr.arpa,62.170.in-addr.arpa,sign,,13
2026-08,arin,68.170.45.in-addr.arpa,170.45.in-addr.arpa,unsign,13,
2026-08,arin,82.208.66.in-addr.arpa,208.66.in-addr.arpa,sign,,13
2026-08,arin,0.0.d.0.4.f.2.0.6.2.ip6.arpa,0.d.0.4.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,106.204.206.in-addr.arpa,204.206.in-addr.arpa,unsign,13,
2026-08,arin,45.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,13
2026-08,arin,167.68.192.in-addr.arpa,68.192.in-addr.arpa,rollover,7,13
2026-08,arin,110.128.169.in-addr.arpa,128.169.in-addr.arpa,sign,,13
2026-08,arin,180.160.23.in-addr.arpa,160.23.in-addr.arpa,sign,,13
2026-08,arin,252.155.23.in-addr.arpa,155.23.in-addr.arpa,sign,,13
2026-08,arin,0.0.8.6.3.f.2.0.6.2.ip6.arpa,0.8.6.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,140.226.45.in-addr.arpa,226.45.in-addr.arpa,sign,,13
2026-08,arin,0.2.f.7.f.2.0.6.2.ip6.arpa,2.f.7.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,0.e.8.3.f.2.0.6.2.ip6.arpa,e.8.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,0.d.6.9.f.2.0.6.2.ip6.arpa,d.6.9.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,0.0.7.3.3.f.2.0.6.2.ip6.arpa,0.7.3.3.f.2.0.6.2.ip6.arpa,sign,,8
2026-08,arin,63.0.131.in-addr.arpa,0.131.in-addr.arpa,unsign,8,
2026-08,arin,173.148.192.in-addr.arpa,148.192.in-addr.arpa,sign,,13
2026-08,arin,43.167.45.in-addr.arpa,167.45.in-addr.arpa,sign,,13
2026-08,arin,146.180.190.in-addr.arpa,180.190.in-addr.arpa,unsign,13,
2026-08,arin,168.161.131.in-addr.arpa,161.131.in-addr.arpa,sign,,13
2026-08,arin,24.208.143.in-addr.arpa,208.143.in-addr.arpa,unsign,8,
2026-08,arin,165.68.192.in-addr.arpa,68.192.in-addr.arpa,rollover,7,13
2026-08,arin,144.97.138.in-addr.arpa,97.138.in-addr.arpa,unsign,8,
2026-08,arin,62.0.131.in-addr.arpa,0.131.in-addr.arpa,unsign,8,
2026-08,arin,204.164.199.in-addr.arpa,164.199.in-addr.arpa,sign,,13
2026-08,arin,0.0.6.9.9.f.2.0.6.2.ip6.arpa,0.6.9.9.f.2.0.6.2.ip6.arpa,unsign,13,
2026-08,arin,11.208.143.in-addr.arpa,208.143.in-addr.arpa,sign,,13
2026-08,arin,216.70.208.in-addr.arpa,70.208.in-addr.arpa,sign,,13
2026-08,arin,198.97.138.in-addr.arpa,97.138.in-addr.arpa,rollover,8,13
2026-08,arin,213.153.198.in-addr.arpa,153.198.in-addr.arpa,sign,,13
2026-08,arin,248.190.23.in-addr.arpa,190.23.in-addr.arpa,sign,,13
2026-08,arin,0.f.1.4.f.2.0.6.2.ip6.arpa,f.1.4.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,240.47.199.in-addr.arpa,47.199.in-addr.arpa,sign,,13
2026-08,arin,41.167.45.in-addr.arpa,167.45.in-addr.arpa,sign,,13
2026-08,arin,8.208.143.in-addr.arpa,208.143.in-addr.arpa,sign,,13
2026-08,arin,0.4.5.2.7.0.6.2.ip6.arpa,4.5.2.7.0.6.2.ip6.arpa,unsign,13,
2026-08,arin,166.68.192.in-addr.arpa,68.192.in-addr.arpa,rollover,7,13
2026-08,arin,107.204.206.in-addr.arpa,204.206.in-addr.arpa,unsign,13,
2026-08,arin,22.118.138.in-addr.arpa,118.138.in-addr.arpa,sign,,8
2026-08,arin,192.72.131.in-addr.arpa,72.131.in-addr.arpa,sign,,13
2026-08,arin,16.129.in-addr.arpa,129.in-addr.arpa,sign,,13
2026-08,arin,193.225.45.in-addr.arpa,225.45.in-addr.arpa,sign,,13
2026-08,arin,228.49.134.in-addr.arpa,49.134.in-addr.arpa,sign,,13
2026-08,arin,196.97.138.in-addr.arpa,97.138.in-addr.arpa,rollover,8,13
2026-08,arin,37.255.131.in-addr.arpa,255.131.in-addr.arpa,unsign,13,
2026-08,arin,0.e.1.7.f.2.0.6.2.ip6.arpa,e.1.7.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,54.158.45.in-addr.arpa,158.45.in-addr.arpa,sign,,13
2026-08,arin,191.112.149.in-addr.arpa,112.149.in-addr.arpa,unsign,13,
2026-08,arin,0.6.0.4.7.0.6.2.ip6.arpa,6.0.4.7.0.6.2.ip6.arpa,sign,,13
2026-08,arin,69.170.45.in-addr.arpa,170.45.in-addr.arpa,unsign,13,
2026-08,arin,2.176.45.in-addr.arpa,176.45.in-addr.arpa,sign,,13
2026-08,arin,195.225.45.in-addr.arpa,225.45.in-addr.arpa,sign,,13
2026-08,arin,194.72.131.in-addr.arpa,72.131.in-addr.arpa,sign,,13
2026-08,arin,176.69.68.in-addr.arpa,69.68.in-addr.arpa,sign,,13
2026-08,arin,174.231.45.in-addr.arpa,231.45.in-addr.arpa,sign,,13
2026-08,arin,209.12.192.in-addr.arpa,12.192.in-addr.arpa,rollover,5,"5,13"
2026-08,arin,199.97.138.in-addr.arpa,97.138.in-addr.arpa,rollover,8,13
2026-08,arin,44.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,13
2026-08,arin,121.44.137.in-addr.arpa,44.137.in-addr.arpa,sign,,13
2026-08,arin,124.161.23.in-addr.arpa,161.23.in-addr.arpa,sign,,13
2026-08,arin,74.249.142.in-addr.arpa,249.142.in-addr.arpa,sign,,13
2026-08,arin,225.141.192.in-addr.arpa,141.192.in-addr.arpa,sign,,13
2026-08,arin,171.161.131.in-addr.arpa,161.131.in-addr.arpa,sign,,13
2026-08,arin,184.186.23.in-addr.arpa,186.23.in-addr.arpa,sign,,13
2026-08,arin,46.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,13
2026-08,arin,0.0.7.4.3.f.2.0.6.2.ip6.arpa,0.7.4.3.f.2.0.6.2.ip6.arpa,sign,,13
2026-08,arin,128.197.169.in-addr.arpa,197.169.in-addr.arpa,unsign,13,
2026-08,arin,231.49.134.in-addr.arpa,49.134.in-addr.arpa,sign,,13
2026-08,arin,173.231.45.in-addr.arpa,231.45.in-addr.arpa,sign,,13
2016-10,lacnic,114.78.170.in-addr.arpa,78.170.in-addr.arpa,sign,,5
2016-10,lacnic,115.78.170.in-addr.arpa,78.170.in-addr.arpa,sign,,5
2016-10,lacnic,112.78.170.in-addr.arpa,78.170.in-addr.arpa,sign,,5
2016-10,lacnic,113.78.170.in-addr.arpa,78.170.in-addr.arpa,sign,,5
2017-01,lacnic,114.78.170.in-addr.arpa,78.170.in-addr.arpa,unsign,5,
2017-01,lacnic,115.78.170.in-addr.arpa,78.170.in-addr.arpa,unsign,5,
2017-01,lacnic,112.78.170.in-addr.arpa,78.170.in-addr.arpa,unsign,5,
2017-01,lacnic,113.78.170.in-addr.arpa,78.170.in-addr.arpa,unsign,5,
2017-02,lacnic,210.170.in-addr.arpa,170.in-addr.arpa,sign,,8
2017-07,lacnic,210.170.in-addr.arpa,170.in-addr.arpa,unsign,8,
2017-10,lacnic,210.170.in-addr.arpa,170.in-addr.arpa,sign,,8
2018-01,lacnic,46.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-01,lacnic,45.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-01,lacnic,44.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-02,lacnic,46.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2018-02,lacnic,47.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-02,lacnic,44.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2018-03,lacnic,46.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-03,lacnic,47.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2018-03,lacnic,44.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-04,lacnic,47.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2018-04,lacnic,46.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2018-05,lacnic,47.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2018-05,lacnic,46.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2019-05,lacnic,196.250.167.in-addr.arpa,250.167.in-addr.arpa,sign,,"8,13"
2019-05,lacnic,45.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2019-05,lacnic,197.250.167.in-addr.arpa,250.167.in-addr.arpa,sign,,"8,13"
2019-06,lacnic,45.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2019-07,lacnic,39.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,13
2019-07,lacnic,37.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,13
2019-07,lacnic,36.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,13
2019-07,lacnic,66.177.45.in-addr.arpa,177.45.in-addr.arpa,sign,,13
2019-07,lacnic,67.177.45.in-addr.arpa,177.45.in-addr.arpa,sign,,13
2019-07,lacnic,38.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,13
2019-07,lacnic,65.177.45.in-addr.arpa,177.45.in-addr.arpa,sign,,13
2019-07,lacnic,64.177.45.in-addr.arpa,177.45.in-addr.arpa,sign,,13
2020-05,lacnic,47.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2020-08,lacnic,45.229.45.in-addr.arpa,229.45.in-addr.arpa,unsign,7,
2020-09,lacnic,45.229.45.in-addr.arpa,229.45.in-addr.arpa,sign,,7
2020-11,lacnic,86.249.167.in-addr.arpa,249.167.in-addr.arpa,sign,,8
2020-11,lacnic,213.167.45.in-addr.arpa,167.45.in-addr.arpa,sign,,13
2020-11,lacnic,87.249.167.in-addr.arpa,249.167.in-addr.arpa,sign,,8
2020-11,lacnic,85.249.167.in-addr.arpa,249.167.in-addr.arpa,sign,,8
2020-12,lacnic,160.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,8
2020-12,lacnic,162.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,8
2020-12,lacnic,161.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,8
2020-12,lacnic,213.167.45.in-addr.arpa,167.45.in-addr.arpa,unsign,13,
2020-12,lacnic,163.165.45.in-addr.arpa,165.45.in-addr.arpa,sign,,8
2020-12,lacnic,101.163.164.in-addr.arpa,163.164.in-addr.arpa,sign,,8
2021-02,lacnic,84.249.167.in-addr.arpa,249.167.in-addr.arpa,sign,,8
2021-03,lacnic,162.141.192.in-addr.arpa,141.192.in-addr.arpa,sign,,13
2021-03,lacnic,59.181.45.in-addr.arpa,181.45.in-addr.arpa,sign,,13
2021-03,lacnic,72.239.45.in-addr.arpa,239.45.in-addr.arpa,sign,,8
2021-03,lacnic,219.0.143.in-addr.arpa,0.143.in-addr.arpa,sign,,13
2021-03,lacnic,219.255.132.in-addr.arpa,255.132.in-addr.arpa,sign,,13
2021-03,lacnic,217.0.143.in-addr.arpa,0.143.in-addr.arpa,sign,,13
2021-03,lacnic,160.141.192.in-addr.arpa,141.192.in-addr.arpa,sign,,13
2021-03,lacnic,218.0.143.in-addr.arpa,0.143.in-addr.arpa,sign,,13
2021-03,lacnic,163.141.192.in-addr.arpa,141.192.in-addr.arpa,sign,,13
2021-03,lacnic,75.239.45.in-addr.arpa,239.45.in-addr.arpa,sign,,8
2021-03,lacnic,74.239.45.in-addr.arpa,239.45.in-addr.arpa,sign,,8
2021-03,lacnic,148.0.138.in-addr.arpa,0.138.in-addr.arpa,sign,,13
2021-03,lacnic,218.255.132.in-addr.arpa,255.132.in-addr.arpa,sign,,13
2021-03,lacnic,150.0.138.in-addr.arpa,0.138.in-addr.arpa,sign,,13
2021-03,lacnic,216.255.132.in-addr.arpa,255.132.in-addr.arpa,sign,,13
2021-03,lacnic,56.181.45.in-addr.arpa,181.45.in-addr.arpa,sign,,13
2021-03,lacnic,149.0.138.in-addr.arpa,0.138.in-addr.arpa,sign,,13
2021-03,lacnic,217.255.132.in-addr.arpa,255.132.in-addr.arpa,sign,,13
2021-03,lacnic,151.0.138.in-addr.arpa,0.138.in-addr.arpa,sign,,13
2021-03,lacnic,58.181.45.in-addr.arpa,181.45.in-addr.arpa,sign,,13
2021-03,lacnic,216.0.143.in-addr.arpa,0.143.in-addr.arpa,sign,,13
2021-03,lacnic,57.181.45.in-addr.arpa,181.45.in-addr.arpa,sign,,13
2021-03,lacnic,73.239.45.in-addr.arpa,239.45.in-addr.arpa,sign,,8
2021-03,lacnic,161.141.192.in-addr.arpa,141.192.in-addr.arpa,sign,,13
2021-04,lacnic,189.175.45.in-addr.arpa,175.45.in-addr.arpa,sign,,13
2021-04,lacnic,117.238.45.in-addr.arpa,238.45.in-addr.arpa,sign,,13
2021-04,lacnic,190.175.45.in-addr.arpa,175.45.in-addr.arpa,sign,,13
2021-04,lacnic,131.178.45.in-addr.arpa,178.45.in-addr.arpa,sign,,13
2021-04,lacnic,247.121.168.in-addr.arpa,121.168.in-addr.arpa,sign,,13
2021-04,lacnic,116.238.45.in-addr.arpa,238.45.in-addr.arpa,sign,,13
2021-04,lacnic,245.121.168.in-addr.arpa,121.168.in-addr.arpa,sign,,13
2021-04,lacnic,188.175.45.in-addr.arpa,175.45.in-addr.arpa,sign,,13
2021-04,lacnic,246.121.168.in-addr.arpa,121.168.in-addr.arpa,sign,,13
2021-04,lacnic,119.238.45.in-addr.arpa,238.45.in-addr.arpa,sign,,13
2021-04,lacnic,85.177.45.in-addr.arpa,177.45.in-addr.arpa,sign,,8
